meta/task,meta/agent_name,meta/dataset_class,meta/git_commit,meta/dataset_dir,meta/train_dataset_path,meta/val_dataset_path,meta/train_dataset_sha256,meta/val_dataset_sha256,meta/hostname,meta/platform,meta/python_version,meta/jax_backend,meta/jax_devices,meta/jax_device_count,params/total_count,params/value_count,params/actor_count,params/critic_count,params/target_value_count,training/actor/action_saturation_frac,training/actor/actor_loss,training/actor/bc_loss,training/actor/q_loss,training/actor/q_mean,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits_pos,training/critic/q_mean,training/critic/score_margin,training/critic/v_mean,training/grad/actor_global_norm,training/grad/critic_global_norm,training/grad/global_norm,time/sps,time/step_time,time/update_count,time/samples_seen,time/eval_count,time/total_time,time/train_wall_clock,time/hours_elapsed,time/samples_per_second,compute/total_param_updates,compute/critic_param_updates,compute/value_param_updates,compute/total_param_samples,compute/critic_param_samples,compute/value_param_samples,params/critic_abs_mean,batch/value_goal_source_current_frac,batch/value_goal_source_traj_frac,batch/value_goal_source_random_frac,batch/value_goal_horizon_mean,batch/value_goal_horizon_std,batch/value_goal_maze_xy_distance_mean,batch/value_goal_maze_xy_distance_std,batch/value_goal_maze_path_available_frac,batch/value_goal_maze_path_len_mean,batch/value_goal_maze_path_len_std,batch/value_goal_maze_path_short_frac,batch/value_goal_maze_path_medium_frac,batch/value_goal_maze_path_long_frac,action/policy_behavior_mse,step
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07861328,1.8100545,0.81341326,0.9966413,-10.33471,0.4013672,0.0037044908,-2.5383735,-2.5383735,16.84469,1.1432155,0.18358003,0.0028676263,0.18360242,3124013.471303442,0.006402011048793793,420000,430080000,5,1216.6729946136475,1216.6729946136475,0.3379647207260132,3124013.471303442,1588073760000.0,1353031680000.0,0.0,1626187530240000.0,1385504440320000.0,0.0,0.1518285870552063,0.0,1.0,0.0,56.05078125,46.68527604491215,2.801257848739624,3.136425018310547,1.0,0.8212890625,1.1826776667029233,0.953125,0.046875,0.0,0.19556716084480286,420000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07751465,1.8079116,0.81359816,0.9943135,-10.390813,0.41308594,0.0036146874,-2.4882202,-2.4882202,17.226381,1.3615721,0.1945824,0.0028891978,0.19460383,13780023.665805252,0.0014513663172721863,440000,450560000,5,1245.7003209590912,1245.7003209590912,0.3460278669330809,13780023.665805252,1663696320000.0,1417461760000.0,0.0,1703625031680000.0,1451480842240000.0,0.0,0.15325145423412323,0.0,1.0,0.0,58.1640625,47.86111129216594,2.8979272842407227,3.2922556400299072,1.0,0.8466796875,1.2243176954021788,0.943359375,0.056640625,0.0,0.1957065761089325,440000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07446289,1.803318,0.8087259,0.99459213,-10.402317,0.38378906,0.003775497,-2.66417,-2.66417,16.92364,1.1007615,0.18604171,0.0030575125,0.1860668,13794773.219917145,0.001449814486503601,460000,471040000,5,1274.6966106891632,1274.6966106891632,0.35408239185810086,13794773.219917145,1739318880000.0,1481891840000.0,0.0,1781062533120000.0,1517457244160000.0,0.0,0.15455839037895203,0.0,1.0,0.0,57.6923828125,48.223783565305766,2.9640040397644043,3.218656301498413,1.0,0.8544921875,1.196234054857771,0.947265625,0.052734375,0.0,0.18358570337295532,460000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.076171875,1.8094208,0.8127514,0.9966694,-10.139103,0.4375,0.0035482096,-2.4041271,-2.4041271,17.799742,1.5534823,0.19938327,0.0029702284,0.1994054,13757807.708859434,0.0014537099838256835,480000,491520000,5,1303.7708103656769,1303.7708103656769,0.36215855843491024,13757807.708859434,1814941440000.0,1546321920000.0,0.0,1858500034560000.0,1583433646080000.0,0.0,0.15575067698955536,0.0,1.0,0.0,54.40234375,46.276683965922146,2.790616512298584,3.164997100830078,1.0,0.810546875,1.1847196454975053,0.947265625,0.052734375,0.0,0.19369281828403473,480000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07446289,1.8081026,0.81218493,0.99591774,-10.599403,0.421875,0.003611993,-2.4094224,-2.4094224,17.827879,1.5986489,0.18122153,0.0030719694,0.18124756,13731608.096712556,0.0014564836502075195,500000,512000000,5,1332.9004833698273,1332.9004833698273,0.37025013426939646,13731608.096712556,1890564000000.0,1610752000000.0,0.0,1935937536000000.0,1649410048000000.0,0.0,0.1568390130996704,0.0,1.0,0.0,55.9501953125,46.71830539045271,2.854099750518799,3.1688430309295654,1.0,0.8291015625,1.187949246205434,0.951171875,0.048828125,0.0,0.19208510220050812,500000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.075927734,1.8077729,0.8140284,0.99374455,-10.382604,0.41210938,0.0036382207,-2.503007,-2.503007,17.756237,1.763135,0.19039264,0.003030196,0.19041674,3497358.554757276,0.0057185915350914,520000,532480000,6,1447.2723140716553,1447.2723140716553,0.40202008724212646,3497358.554757276,1966186560000.0,1675182080000.0,0.0,2013375037440000.0,1715386449920000.0,0.0,0.1578388661146164,0.0,1.0,0.0,57.4267578125,47.06219400253212,2.9328455924987793,3.27939510345459,1.0,0.8515625,1.209273049643359,0.9423828125,0.0576171875,0.0,0.1969577521085739,520000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07287598,1.8127232,0.81803644,0.9946867,-10.446423,0.40429688,0.003706982,-2.5671377,-2.5671377,17.888142,2.3268275,0.20863272,0.003169065,0.20865679,13760054.170097336,0.001453472650051117,540000,552960000,6,1476.3417670726776,1476.3417670726776,0.410094935297966,13760054.170097336,2041809120000.0,1739612160000.0,0.0,2090812538880000.0,1781362851840000.0,0.0,0.15875574946403503,0.0,1.0,0.0,60.4013671875,47.35027840803366,3.0755672454833984,3.302788257598877,1.0,0.9013671875,1.2259554970708928,0.947265625,0.052734375,0.0,0.2067660391330719,540000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07006836,1.8127036,0.81730545,0.9953981,-11.13268,0.4091797,0.0037408946,-2.5759673,-2.5759673,18.270542,1.3097647,0.18989472,0.003186782,0.18992147,13756097.261503926,0.0014538907408714295,560000,573440000,6,1505.4195818901062,1505.4195818901062,0.4181721060805851,13756097.261503926,2117431680000.0,1804042240000.0,0.0,2168250040320000.0,1847339253760000.0,0.0,0.1595982313156128,0.0,1.0,0.0,56.888671875,44.72231280131411,2.92582368850708,3.167513847351074,1.0,0.8544921875,1.1706532531033538,0.9580078125,0.0419921875,0.0,0.2053569108247757,560000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.079833984,1.8159583,0.81946445,0.9964939,-11.0445595,0.44433594,0.0035190461,-2.3267276,-2.3267276,19.178318,1.8020372,0.18566221,0.003506006,0.1856953,13762883.911210414,0.0014531738042831421,580000,593920000,6,1534.483057975769,1534.483057975769,0.4262452938821581,13762883.911210414,2193054240000.0,1868472320000.0,0.0,2245687541760000.0,1913315655680000.0,0.0,0.16036181151866913,0.0,1.0,0.0,57.1416015625,46.26368534617619,2.7000794410705566,3.0121612548828125,1.0,0.7529296875,1.105071410896668,0.9697265625,0.0302734375,0.0,0.21032144129276276,580000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07519531,1.8105874,0.81422997,0.9963575,-10.766865,0.43554688,0.0035469295,-2.393752,-2.393752,18.782738,1.4908414,0.20497258,0.0031880941,0.20499738,13717973.157333838,0.0014579313278198242,600000,614400000,6,1563.6416845321655,1563.6416845321655,0.43434491237004597,13717973.157333838,2268676800000.0,1932902400000.0,0.0,2323125043200000.0,1979292057600000.0,0.0,0.16105860471725464,0.0,1.0,0.0,55.34765625,45.66197382814102,2.80778431892395,3.113314628601074,1.0,0.796875,1.1421223049109057,0.9658203125,0.0341796875,0.0,0.19740988314151764,600000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.076660156,1.8113285,0.81505716,0.9962714,-11.070387,0.43554688,0.003561992,-2.3431754,-2.3431754,19.239176,1.7123802,0.21605608,0.0032773456,0.21608092,3127586.9448848576,0.006394696319103241,620000,634880000,7,1691.5356109142303,1691.5356109142303,0.4698710030317306,3127586.9448848576,2344299360000.0,1997332480000.0,0.0,2400562544640000.0,2045268459520000.0,0.0,0.1616951823234558,0.0,1.0,0.0,59.4296875,48.196648546889065,3.031369209289551,3.3050649166107178,1.0,0.8916015625,1.219538115947,0.9541015625,0.0458984375,0.0,0.19955113530158997,620000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.08154297,1.8126583,0.8185836,0.9940747,-10.689503,0.45703125,0.0035369794,-2.3992677,-2.3992677,19.020649,1.3098392,0.22719789,0.0032852136,0.22722164,13758274.114473516,0.0014536607027053833,640000,655360000,7,1720.608824968338,1720.608824968338,0.4779468958245383,13758274.114473516,2419921920000.0,2061762560000.0,0.0,2478000046080000.0,2111244861440000.0,0.0,0.1622745543718338,0.0,1.0,0.0,55.7080078125,45.92006146827266,2.800802707672119,3.1139092445373535,1.0,0.8154296875,1.172652330080682,0.9599609375,0.0400390625,0.0,0.20844227075576782,640000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07763672,1.8113364,0.81744444,0.99389195,-10.775567,0.4267578,0.0035648686,-2.4124413,-2.4124413,19.253256,1.2464364,0.21968628,0.003373244,0.21971218,13744730.099465083,0.0014550931453704834,660000,675840000,7,1749.7106878757477,1749.7106878757477,0.4860307466321521,13744730.099465083,2495544480000.0,2126192640000.0,0.0,2555437547520000.0,2177221263360000.0,0.0,0.16279569268226624,0.0,1.0,0.0,55.8583984375,46.56313409565552,2.7995922565460205,3.0996034145355225,1.0,0.814453125,1.1679083256736098,0.9541015625,0.0458984375,0.0,0.20568636059761047,660000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.08081055,1.8119766,0.8151792,0.9967973,-11.413154,0.43652344,0.003556083,-2.3861794,-2.3861794,19.337692,1.5509402,0.20902307,0.0033074762,0.20904924,13743109.811112624,0.001455264699459076,680000,696320000,7,1778.8159818649292,1778.8159818649292,0.4941155505180359,13743109.811112624,2571167040000.0,2190622720000.0,0.0,2632875048960000.0,2243197665280000.0,0.0,0.1632670909166336,0.0,1.0,0.0,56.8935546875,47.571978743614885,2.9420742988586426,3.252166748046875,1.0,0.8515625,1.1979138360473802,0.947265625,0.052734375,0.0,0.19977959990501404,680000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07373047,1.8084936,0.8112153,0.99727833,-10.394285,0.41992188,0.0035652777,-2.4411666,-2.4411666,19.298676,1.4941249,0.21007223,0.0031864857,0.2100964,13726400.965113962,0.0014570361733436585,700000,716800000,7,1807.9567053318024,1807.9567053318024,0.5022101959255006,13726400.965113962,2646789600000.0,2255052800000.0,0.0,2710312550400000.0,2309174067200000.0,0.0,0.16369207203388214,0.0,1.0,0.0,57.8740234375,46.37418661920876,2.9569244384765625,3.2253472805023193,1.0,0.853515625,1.197338904772103,0.9482421875,0.0517578125,0.0,0.19001242518424988,700000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.08203125,1.8180251,0.8222731,0.995752,-11.839638,0.45507812,0.0034727033,-2.3198438,-2.3198438,20.041454,1.1865013,0.20119908,0.003443735,0.20122854,3425865.1269127843,0.005837931442260742,720000,737280000,8,1924.7153341770172,1924.7153341770172,0.5346431483825048,3425865.1269127843,2722412160000.0,2319482880000.0,0.0,2787750051840000.0,2375150469120000.0,0.0,0.1640740931034088,0.0,1.0,0.0,56.5810546875,46.66133880968949,2.8425474166870117,3.1214962005615234,1.0,0.8251953125,1.1649629323407793,0.958984375,0.041015625,0.0,0.21758288145065308,720000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.075683594,1.8058887,0.81048816,0.99540055,-10.79211,0.4375,0.0034995999,-2.3548713,-2.3548713,20.067207,2.6611662,0.22402933,0.0035167437,0.22405694,13725446.002208594,0.0014571375489234924,740000,757760000,8,1953.858085155487,1953.858085155487,0.5427383569876353,13725446.002208594,2798034720000.0,2383912960000.0,0.0,2865187553280000.0,2441126871040000.0,0.0,0.1644139289855957,0.0,1.0,0.0,56.29296875,46.94076750210336,2.888275384902954,3.237121820449829,1.0,0.8447265625,1.2047722179345495,0.9462890625,0.0537109375,0.0,0.18815115094184875,740000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07556152,1.8161988,0.82087535,0.9953234,-11.466923,0.44726562,0.0034899903,-2.3230433,-2.3230433,20.338505,4.7132454,0.20892256,0.0035300308,0.2089524,13729567.869450275,0.001456700086593628,760000,778240000,8,1982.9920868873596,1982.9920868873596,0.5508311352464887,13729567.869450275,2873657280000.0,2448343040000.0,0.0,2942625054720000.0,2507103272960000.0,0.0,0.1647140085697174,0.0,1.0,0.0,56.7216796875,45.94721069462378,2.930802822113037,3.162712812423706,1.0,0.8486328125,1.171578331588776,0.958984375,0.041015625,0.0,0.21414126455783844,760000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.080200195,1.810584,0.8149069,0.99567705,-11.309319,0.4326172,0.003545078,-2.350172,-2.350172,20.421827,3.3290818,0.22160386,0.0038408476,0.22163714,13737814.873240454,0.0014558256030082703,780000,798720000,8,2012.108598947525,2012.108598947525,0.5589190552632014,13737814.873240454,2949279840000.0,2512773120000.0,0.0,3020062556160000.0,2573079674880000.0,0.0,0.1649804264307022,0.0,1.0,0.0,57.310546875,46.960580690228134,2.834512233734131,3.1307132244110107,1.0,0.7998046875,1.1541196425644211,0.9619140625,0.0380859375,0.0,0.19945254921913147,780000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.07873535,1.819281,0.8236233,0.9956577,-11.582619,0.44921875,0.0035285498,-2.3453445,-2.3453445,20.63817,1.1835169,0.19526082,0.004054378,0.19530287,13701399.974046607,0.0014596948504447937,800000,819200000,8,2041.302495956421,2041.302495956421,0.5670284710990058,13701399.974046607,3024902400000.0,2577203200000.0,0.0,3097500057600000.0,2639056076800000.0,0.0,0.16521483659744263,0.0,1.0,0.0,59.3369140625,47.41014079131162,2.9519736766815186,3.262587070465088,1.0,0.8466796875,1.196890792543289,0.955078125,0.044921875,0.0,0.22114117443561554,800000
antmaze-medium-stitch-v0,crl,GCDataset,68dffffa30b4399ba8e2743c4de83bc78aacabbe,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0.npz,/home/e/e1300530/Recurrent-Offline-RL/.ogbench_data/antmaze-medium-stitch-v0-val.npz,b3fa34eef8d24dc812d734abaf74db279a5f39cd63debf23961d62c314d71e99,3015f74bb9d0f0fef0037d310c2be157b78af2c613f8cb0579f1de018e7c0af0,xgpi23,Linux-6.8.0-100-generic-x86_64-with-glibc2.39,3.10.19,gpu,cuda:0,1,3781128,0,559624,3221504,0,0.08239746,1.8105912,0.8162421,0.99434906,-11.21084,0.4326172,0.0035530026,-2.3613195,-2.3613195,20.703941,1.2822357,0.21037133,0.003303669,0.21039724,3470367.624531459,0.005763068199157715,820000,839680000,9,2156.563859939575,2156.563859939575,0.599045516649882,3470367.624531459,3100524960000.0,2641633280000.0,0.0,3174937559040000.0,2705032478720000.0,0.0,0.165418341755867,0.0,1.0,0.0,56.0283203125,46.97196407323628,2.9097888469696045,3.2511017322540283,1.0,0.841796875,1.2184980083037618,0.9453125,0.0546875,0.0,0.20265373587608337,820000
